slice,window,n,years,meanProbabilityA,observedWinRateA,calibrationResidualA,meanFavoriteProbability,accuracy,favoriteResidual,favoriteResidualNaiveSE,logloss,brier,lossContribution
"inactivity_days:[14,60)",2012,751,1,0.4815416078806149,0.47536617842876167,-0.006175429451853255,0.6755275392647838,0.6684420772303595,-0.007085462034424231,0.016702623163256082,0.6042900356898131,0.2092834191725452,0.016937441845303037
"inactivity_days:[14,60)",2013,756,1,0.49695452226328907,0.5066137566137566,0.009659234350467498,0.6842070182518639,0.6693121693121693,-0.014894848939694609,0.016418738238199202,0.5893909333944917,0.20375095535248725,0.016629825544757622
"inactivity_days:[14,60)",2014,766,1,0.5015444705112747,0.5352480417754569,0.03370357126418212,0.6849465832050657,0.660574412532637,-0.02437217067242856,0.01668767967833843,0.6169774595486598,0.21363017228411044,0.01763845390812396
"inactivity_days:[14,60)",2015,754,1,0.5062519717793865,0.5119363395225465,0.005684367743159983,0.662254529561968,0.636604774535809,-0.025649755026158932,0.016940132787528383,0.6217914741262187,0.21674488837379985,0.017497602877180298
"inactivity_days:[14,60)",2016,792,1,0.5069986350924449,0.48863636363636365,-0.018362271456081308,0.6606439524752786,0.6578282828282829,-0.002815669646995845,0.016336287230899194,0.6108635362038652,0.21110548386349912,0.018056427583543377
"inactivity_days:[14,60)",2017,783,1,0.5164416044463807,0.51213282247765,-0.004308781968730591,0.6597773098466687,0.648786717752235,-0.01099059209443365,0.016808622477131697,0.6316587022972918,0.22105908856515843,0.018458937220974077
"inactivity_days:[14,60)",2018,763,1,0.5275693480328487,0.5530799475753604,0.025510599542511773,0.6583378398936531,0.6631716906946264,0.004833850800973371,0.016642410472798498,0.6074895645326521,0.21107437378854227,0.017299191525655504
"inactivity_days:[14,60)",2019,762,1,0.5133932022726704,0.48031496062992124,-0.033078241642749084,0.6634635527394688,0.6876640419947506,0.024200489255281926,0.01629816686884503,0.5902998315125677,0.20273027881986522,0.01678765662508683
"inactivity_days:[60,120)",tune,1445,10,0.5013334150379553,0.5252595155709343,0.023926100532978986,0.6788313164934736,0.6865051903114187,0.007673873817945017,0.01167731627556702,0.5749692306010741,0.19696231737642853,0.031008081593586322
"inactivity_days:[60,120)",2010,147,1,0.49677125992900284,0.54421768707483,0.04744642714582697,0.7087455372404893,0.7482993197278912,0.03955378248740173,0.03382065034987156,0.5070736524597506,0.16856461466194778,0.0027819596518468066
"inactivity_days:[60,120)",2011,129,1,0.4801177299571382,0.5271317829457365,0.04701405298859823,0.7008942620514228,0.7364341085271318,0.035539846475708986,0.03790658572884219,0.5462686699099455,0.18518746361462893,0.0026300163625581465
"inactivity_days:[60,120)",2012,166,1,0.46539918152953796,0.4939759036144578,0.028576722084919876,0.6778634791322472,0.6566265060240963,-0.021236973108150793,0.03478566752130186,0.5815016665593538,0.20010804873571786,0.0036026452432952427
"inactivity_days:[60,120)",2013,129,1,0.5009790738628644,0.5038759689922481,0.0028968951293835985,0.6757982777800946,0.6511627906976745,-0.024635487082420197,0.039067151223712245,0.5680049783889866,0.19596592223004747,0.0027346660525557685
"inactivity_days:[60,120)",2014,100,1,0.5129186694889839,0.53,0.01708133051101612,0.7016869115227395,0.7,-0.0016869115227396137,0.04460498201652725,0.5776292788980395,0.19697368331926268,0.002155815775539447
"inactivity_days:[60,120)",2015,158,1,0.54016789901367,0.6012658227848101,0.06109792377114012,0.6703450313168061,0.7151898734177216,0.04484484210091534,0.03552182615512078,0.5829322335462467,0.2001136808060118,0.0034374596141041646
"inactivity_days:[60,120)",2016,163,1,0.4992689612893901,0.5030674846625767,0.0037985233731865366,0.6695344037722699,0.6503067484662577,-0.019227655306012212,0.03597821583851945,0.6072644557418017,0.21006768914610766,0.0036942638757152223
"inactivity_days:[60,120)",2017,135,1,0.5084294069726977,0.48148148148148145,-0.02694792549121615,0.6807470589644257,0.6814814814814815,0.0007344225170559038,0.03824846453260164,0.5730784309122267,0.1960351746160594,0.0028874221158897736
"inactivity_days:[60,120)",2018,200,1,0.5159714576970943,0.535,0.019028542302905634,0.6581204346816719,0.655,-0.003120434681671824,0.03232792776762428,0.6001438485765856,0.20798362494860043,0.004479688352441484
"inactivity_days:[60,120)",2019,118,1,0.48925559770878313,0.5254237288135594,0.0361681311047763,0.6598705879047253,0.6949152542372882,0.035044666332562854,0.04141673971876495,0.5913173649411978,0.20192364912339553,0.0026041445496402683
"inactivity_days:[120,365)",tune,1358,10,0.5062117529106605,0.5036818851251841,-0.0025298677854763488,0.7011132575145019,0.7083946980854198,0.007281440570917806,0.011879281099408057,0.5629646544437398,0.19154922185517628,0.028532731235896044
"inactivity_days:[120,365)",2010,152,1,0.5137839939407909,0.4934210526315789,-0.02036294130921203,0.7103394328000753,0.75,0.0396605671999247,0.035157135879337865,0.55924932934452,0.18821261527959185,0.003172572145270099
"inactivity_days:[120,365)",2011,146,1,0.5403268585091096,0.4794520547945205,-0.060874803714589004,0.7204899610488,0.678082191780822,-0.04240776926797812,0.03752938471918637,0.5970732251975335,0.20602435291738744,0.0032534407284780134
"inactivity_days:[120,365)",2012,152,1,0.49954652326589755,0.5197368421052632,0.02019031883936564,0.7038957311422703,0.7631578947368421,0.0592621635945718,0.03337979153911611,0.5157282048267229,0.1717577869963317,0.0029256806424446473
"inactivity_days:[120,365)",2013,125,1,0.5082363523336882,0.432,-0.07623635233368839,0.706133351229823,0.68,-0.026133351229823024,0.04012450636706796,0.5809485242472524,0.20031997743541002,0.002710254741020622
"inactivity_days:[120,365)",2014,137,1,0.5223346931772788,0.48175182481751827,-0.04058286835976052,0.7040120541633407,0.6715328467153284,-0.03247920744801228,0.03709849757527916,0.5478728894058713,0.1882314979550981,0.0028013206631560933
"inactivity_days:[120,365)",2015,104,1,0.4691440701423024,0.5288461538461539,0.0597020837038514,0.6817547635367612,0.7115384615384616,0.029783698001700238,0.04190145276355219,0.5399996339136092,0.18172743826736457,0.002095990218967506
"inactivity_days:[120,365)",2016,125,1,0.5281131521304281,0.472,-0.056113152130428154,0.6804122962904481,0.736,0.055587703709551885,0.037945878692140306,0.5391268479974681,0.18163631680881073,0.0025151472717654514
"inactivity_days:[120,365)",2017,121,1,0.49543802774584134,0.5371900826446281,0.04175205489878674,0.6896546685146991,0.6694214876033058,-0.020233180911393252,0.04261915775719156,0.6293036192621446,0.2183764945616789,0.0028418951231887553
"inactivity_days:[120,365)",2018,163,1,0.4847071237697051,0.5521472392638037,0.06744011549409858,0.6974745358646824,0.6993865030674846,0.0019119672028021736,0.0349299891882763,0.5826578269432185,0.19766052705886664,0.0035445706423730917
"inactivity_days:[120,365)",2019,133,1,0.4937730349257164,0.5338345864661654,0.040061551540449,0.7078917854727497,0.7142857142857143,0.0063939288129646185,0.03716516951217625,0.5382691100229764,0.1823658592083462,0.0026718590592317635
"inactivity_days:[365,inf)",tune,1364,10,0.5083558239402324,0.5087976539589443,0.0004418300187119129,0.7178911915787575,0.7587976539589443,0.040906462380186824,0.011180429586584759,0.5210651109627651,0.17205107248887191,0.02652581963697886
"inactivity_days:[365,inf)",2010,122,1,0.5443003663701572,0.5491803278688525,0.004879961498695222,0.7107236710461281,0.7213114754098361,0.01058780436370792,0.03857012141889709,0.5360337503183804,0.1801182678197283,0.0024407000648967083
"inactivity_days:[365,inf)",2011,150,1,0.4809632842178594,0.47333333333333333,-0.00762995088452599,0.7110389028913157,0.7733333333333333,0.062294430442017774,0.03337533202145872,0.515661757314772,0.16985360140794384,0.002886812853520035
"inactivity_days:[365,inf)",2012,145,1,0.4914808005669772,0.47586206896551725,-0.015618731601459955,0.7226978597444642,0.8206896551724138,0.09799179542794952,0.030319775005333286,0.4576532329317043,0.14197997288905384,0.0024766633863961005
"inactivity_days:[365,inf)",2013,132,1,0.5062008265330863,0.44696969696969696,-0.05923112956338923,0.7272500093991875,0.7121212121212122,-0.015128797277975366,0.037400068568413075,0.5418251325115069,0.18346711239586005,0.00266928855309095
"inactivity_days:[365,inf)",2014,149,1,0.5354843208602349,0.5704697986577181,0.0349854777974833,0.7214911803061874,0.7449664429530202,0.023475262646832657,0.035486844897363895,0.5599641898868639,0.18692987975023295,0.003113930890988383
"inactivity_days:[365,inf)",2015,110,1,0.5351713509405,0.4818181818181818,-0.05335316912231817,0.7216033731899107,0.7272727272727273,0.00566935408281651,0.04160743163101945,0.5635611141990119,0.18873058357108177,0.0023136419557323023
"inactivity_days:[365,inf)",2016,164,1,0.48587981737772584,0.5060975609756098,0.020217743597883968,0.713180717424147,0.7804878048780488,0.06730708745390171,0.03128192798498922,0.5018394667880053,0.16403536403018967,0.0030716456129444227
"inactivity_days:[365,inf)",2017,160,1,0.4998435155247368,0.54375,0.0439064844752632,0.7259422686236683,0.775,0.04905773137633179,0.031458647297347014,0.48829990601810486,0.15976045288263405,0.002915876127599342
"inactivity_days:[365,inf)",2018,127,1,0.5292811248562946,0.5118110236220472,-0.017470101234247432,0.7111098550661802,0.7244094488188977,0.013299593752717333,0.03897414198216722,0.5651642392474596,0.19156883084299955,0.002678803403165909
"inactivity_days:[365,inf)",2019,105,1,0.4879144146454807,0.5238095238095238,0.035895109164043114,0.7118986853447247,0.7904761904761904,0.07857750513146579,0.03871386366190466,0.4997608685232977,0.1620458012344699,0.0019584567886447063
inactivity_days:missing,tune,0,0,,,,,,,,,,
inactivity_days:missing,2010,0,0,,,,,,,,,,
inactivity_days:missing,2011,0,0,,,,,,,,,,
inactivity_days:missing,2012,0,0,,,,,,,,,,
inactivity_days:missing,2013,0,0,,,,,,,,,,
inactivity_days:missing,2014,0,0,,,,,,,,,,
inactivity_days:missing,2015,0,0,,,,,,,,,,
inactivity_days:missing,2016,0,0,,,,,,,,,,
inactivity_days:missing,2017,0,0,,,,,,,,,,
inactivity_days:missing,2018,0,0,,,,,,,,,,
inactivity_days:missing,2019,0,0,,,,,,,,,,
"prior_serve_points:[0,1)",tune,2530,10,0.5046966697869628,0.5217391304347826,0.017042460647819817,0.6996434041318716,0.7292490118577075,0.02960560772583585,0.008502548732915744,0.5468119261816162,0.1837063361115465,0.0516322375621217
"prior_serve_points:[0,1)",2010,416,1,0.5289422337976316,0.5456730769230769,0.016730843125445323,0.6849028254052012,0.6875,0.0025971745947987947,0.02185503908133672,0.580756280264308,0.1982284796132793,0.009016743024182733
"prior_serve_points:[0,1)",2011,508,1,0.4939650096959019,0.5019685039370079,0.008003494241105922,0.6958792137270167,0.7224409448818898,0.026561731154873095,0.01928290401921221,0.5584817701591059,0.18922353198091804,0.010588517550228627
"prior_serve_points:[0,1)",2012,513,1,0.49537021011901267,0.5107212475633528,0.015351037444340146,0.694676329414455,0.7446393762183235,0.04996304680386864,0.018601398095078842,0.5398766610216245,0.17965445572482616,0.01033652038158145
"prior_serve_points:[0,1)",2013,345,1,0.4882127037721926,0.4927536231884058,0.004540919416213177,0.7067933662419407,0.7014492753623188,-0.005344090879621751,0.023401155519771694,0.5528614367673252,0.1884078027105559,0.007118653268818662
"prior_serve_points:[0,1)",2014,270,1,0.5086955148590562,0.5703703703703704,0.061674855511314304,0.7162158228244195,0.7666666666666667,0.05045084384224706,0.025138217913514276,0.5223489146682928,0.17253445760870656,0.005263648837815894
"prior_serve_points:[0,1)",2015,91,1,0.5622229182825274,0.43956043956043955,-0.12266247872208765,0.6914681252359238,0.6263736263736264,-0.06509449886229743,0.048379003616146256,0.6160755987541269,0.21488481296233194,0.002092366928664087
"prior_serve_points:[0,1)",2016,182,1,0.4958346761646318,0.521978021978022,0.026143345813390187,0.7079641152340469,0.7802197802197802,0.0722556649857333,0.02973086991928107,0.5054474367350225,0.16521123845698593,0.0034332848206976973
"prior_serve_points:[0,1)",2017,94,1,0.49760044365821277,0.574468085106383,0.07686764144817024,0.7309043605752288,0.8404255319148937,0.10952117133966476,0.036799828760270104,0.44367471482585163,0.13793803487263606,0.0015565209820717345
"prior_serve_points:[0,1)",2018,60,1,0.5197886185255466,0.5333333333333333,0.01354471480778676,0.6869491623924762,0.75,0.06305083760752388,0.055171183535527926,0.544105167215466,0.18356311819295396,0.0012184186770518757
"prior_serve_points:[0,1)",2019,51,1,0.5222810849058837,0.6078431372549019,0.08556205234901822,0.713443686262417,0.7450980392156863,0.03165435295326932,0.05870053502445035,0.5293459894214432,0.17328963866872632,0.0010075630910089425
"prior_serve_points:[1,100)",tune,1302,10,0.5004023986157717,0.4877112135176651,-0.0126911850981066,0.7236348817985749,0.7626728110599078,0.039037929261332885,0.011383334055138175,0.5150061512580159,0.1701079226893528,0.02502567772404033
"prior_serve_points:[1,100)",2010,127,1,0.5017311295232402,0.5433070866141733,0.041575957090932994,0.7301005446283712,0.7716535433070866,0.04155299867871539,0.037055950451637766,0.5250554713086998,0.1747427281473467,0.002488693172210378
"prior_serve_points:[1,100)",2011,130,1,0.5120764323406252,0.47692307692307695,-0.035153355417548236,0.7421003853519608,0.8,0.057899614648039145,0.03437243403555967,0.4835630968576351,0.15576124995361962,0.002346167149044285
"prior_serve_points:[1,100)",2012,130,1,0.5177047194189238,0.5538461538461539,0.03614143442723002,0.7322376516152426,0.7846153846153846,0.05237773300014212,0.03472974057713377,0.4891731153167636,0.15833740650583072,0.0023733860189288376
"prior_serve_points:[1,100)",2013,143,1,0.529301231907567,0.4825174825174825,-0.04678374939008439,0.7180701150280134,0.7342657342657343,0.016195619237720896,0.03674376414720749,0.5665168728022428,0.1919770950086899,0.003023509472670028
"prior_serve_points:[1,100)",2014,178,1,0.4960895359165348,0.4044943820224719,-0.09159515389406293,0.7163060354095959,0.7471910112359551,0.030884975826359184,0.03144090122841783,0.5258516297181065,0.175923739531552,0.003493378744861647
"prior_serve_points:[1,100)",2015,134,1,0.45212685459655366,0.48507462686567165,0.03294777226911796,0.718181709384079,0.7910447761194029,0.0728630667353239,0.03427976126825811,0.4976112573490594,0.16159759683104252,0.0024886134390077613
"prior_serve_points:[1,100)",2016,151,1,0.49342036044583515,0.46357615894039733,-0.029844201505437803,0.7211664442068659,0.7880794701986755,0.06691302599180958,0.03147551181473754,0.4743860212329025,0.15308352964733296,0.0026734451446655326
"prior_serve_points:[1,100)",2017,131,1,0.5008314133590386,0.5267175572519084,0.025886143892869803,0.7127093686249416,0.6564885496183206,-0.05622081900662098,0.03950768045814244,0.5920672898618534,0.2060721664635249,0.0028947083291745467
"prior_serve_points:[1,100)",2018,108,1,0.5005573125218722,0.4722222222222222,-0.028335090299649937,0.7308736596175484,0.75,0.01912634038245147,0.04039190004416309,0.53077874358107,0.17493691493843525,0.002139438094601611
"prior_serve_points:[1,100)",2019,70,1,0.5025418345423014,0.5142857142857142,0.011743879743412943,0.7166805245003584,0.8428571428571429,0.12617661835678462,0.04048219709588663,0.42270909469879486,0.12899831045795826,0.001104338158875705
"prior_serve_points:[100,1000)",tune,8198,10,0.5066330272851707,0.5134179068065382,0.006784879521367518,0.6885355621981951,0.6758965601366187,-0.012639002061576343,0.00497930970781414,0.5906908350833747,0.203392270161537,0.18073014354010247
"prior_serve_points:[100,1000)",2010,835,1,0.5070020380810728,0.5101796407185629,0.0031776026374900432,0.713442757494124,0.718562874251497,0.00512011675737293,0.014906992350410929,0.5477119702653553,0.18535637865557425,0.0170687278932437
"prior_serve_points:[100,1000)",2011,760,1,0.513028077023168,0.5105263157894737,-0.002501761233694281,0.7075896861241487,0.6605263157894737,-0.047063370334675066,0.01656265489302558,0.6087337509757162,0.21042500749030615,0.017266464534654937
"prior_serve_points:[100,1000)",2012,792,1,0.485874532261298,0.4898989898989899,0.004024457637691924,0.686239097101039,0.6414141414141414,-0.04482495568689763,0.016153886953494668,0.5982974672148742,0.20841919504400397,0.017684988954026287
"prior_serve_points:[100,1000)",2013,832,1,0.4950322236014642,0.515625,0.020592776398535774,0.6965779187989474,0.6778846153846154,-0.018693303414331862,0.01554744776186501,0.5853645487001601,0.20122136220802286,0.018176580746381028
"prior_serve_points:[100,1000)",2014,786,1,0.5057120201065891,0.5216284987277354,0.015916478621146205,0.69423814475244,0.6692111959287532,-0.02502694882368675,0.016163551072846886,0.5980407224065992,0.20571574904577933,0.017543480175098415
"prior_serve_points:[100,1000)",2015,890,1,0.5150074997209786,0.5303370786516854,0.01532957893070676,0.6697367208598899,0.6539325842696629,-0.015804136590227044,0.015449705989367726,0.6112266113610725,0.21244821680874015,0.020302742558459153
"prior_serve_points:[100,1000)",2016,938,1,0.5246428626949244,0.5298507462686567,0.005207883573732299,0.6686501746556507,0.6695095948827292,0.0008594202270786683,0.014983315005310511,0.60812351147485,0.21035698425294297,0.021289089115600852
"prior_serve_points:[100,1000)",2017,838,1,0.5028885874085822,0.48687350835322196,-0.016015079055360225,0.6844349921975468,0.6670644391408115,-0.01737055305673543,0.015773235363322896,0.6020303909245727,0.20854311246651172,0.018828897051384335
"prior_serve_points:[100,1000)",2018,848,1,0.5094351338046199,0.527122641509434,0.017687507704814087,0.683832655860727,0.6851415094339622,0.001308853573235352,0.015347553989398167,0.5822036247095536,0.19951037229617152,0.018426090682753655
"prior_serve_points:[100,1000)",2019,679,1,0.5037807367940511,0.5066273932253313,0.0028466564312802883,0.6858470379896148,0.7231222385861561,0.03727520059654139,0.016626086728040973,0.5580997562781033,0.18880678378380703,0.014143081828500118
"prior_serve_points:[1000,10000)",tune,14764,10,0.5019806713108568,0.500067732321864,-0.001912938988992837,0.6686329628426906,0.6658087239230561,-0.0028242389196345458,0.003763318448377924,0.6048088487901119,0.2090899344026949,0.3332610973925958
"prior_serve_points:[1000,10000)",2010,1324,1,0.49547988133965126,0.5060422960725075,0.010562414732856303,0.6829938738357713,0.6918429003021148,0.008849026466343498,0.012340909793927764,0.5892901658492292,0.20156863142828582,0.02911921249475179
"prior_serve_points:[1000,10000)",2011,1304,1,0.47231015944823446,0.45475460122699385,-0.017555558221240556,0.6929454195635971,0.6940184049079755,0.0010729853443783518,0.012363108059723646,0.5824671453469686,0.19916006378556336,0.028347285121013924
"prior_serve_points:[1000,10000)",2012,1373,1,0.48774046377093766,0.4712308812818645,-0.016509582489073134,0.6859595792078222,0.7028404952658412,0.01688091605801893,0.01190316210278792,0.5710228731837933,0.19467715308503616,0.02926081976865523
"prior_serve_points:[1000,10000)",2013,1313,1,0.48775430662808816,0.4722010662604722,-0.01555324036761599,0.6916846747429154,0.6877380045696877,-0.003946670173227683,0.012113421261194884,0.5639014523277109,0.19253186294778898,0.027633149470265152
"prior_serve_points:[1000,10000)",2014,1377,1,0.5028513220549417,0.5185185185185185,0.015667196463576838,0.6893527823682105,0.6673928830791576,-0.02195989928905301,0.012403047913428687,0.6143979591614724,0.21216001939568874,0.031575203021771574
"prior_serve_points:[1000,10000)",2015,1432,1,0.49640290413442917,0.4993016759776536,0.0028987718432244205,0.6622373498378892,0.6508379888268156,-0.011399361011073583,0.01216148705933208,0.6103832829514948,0.21177737471580643,0.03262181313676721
"prior_serve_points:[1000,10000)",2016,1541,1,0.510763851846275,0.5022712524334848,-0.008492599412790243,0.6493535048725987,0.6463335496430889,-0.003019955229509705,0.011866492183685459,0.6225537672342236,0.21686212071760905,0.03580485762886985
"prior_serve_points:[1000,10000)",2017,1645,1,0.5253465324400957,0.5294832826747721,0.00413675023467636,0.6510141126458909,0.6547112462006079,0.0036971335547169256,0.0114772181542124,0.6226377401918302,0.21657209490014662,0.038226434373947925
"prior_serve_points:[1000,10000)",2018,1730,1,0.5122105746969209,0.5213872832369942,0.009176708540073327,0.6480236350884765,0.6369942196531792,-0.01102941543529725,0.011253556255877364,0.6265239252808952,0.21908657961570027,0.04045257858983163
"prior_serve_points:[1000,10000)",2019,1725,1,0.5151096197589679,0.5084057971014493,-0.0067038226575185465,0.6513578816504881,0.6463768115942029,-0.004981070056285164,0.011235556425238186,0.6247233710269072,0.21765865444934748,0.04021974378672147
"prior_serve_points:[10000,inf)",tune,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2010,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2011,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2012,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2013,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2014,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2015,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2016,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2017,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2018,0,0,,,,,,,,,,
"prior_serve_points:[10000,inf)",2019,0,0,,,,,,,,,,
prior_serve_points:missing,tune,0,0,,,,,,,,,,
prior_serve_points:missing,2010,0,0,,,,,,,,,,
prior_serve_points:missing,2011,0,0,,,,,,,,,,
prior_serve_points:missing,2012,0,0,,,,,,,,,,
prior_serve_points:missing,2013,0,0,,,,,,,,,,
prior_serve_points:missing,2014,0,0,,,,,,,,,,
prior_serve_points:missing,2015,0,0,,,,,,,,,,
prior_serve_points:missing,2016,0,0,,,,,,,,,,
prior_serve_points:missing,2017,0,0,,,,,,,,,,
prior_serve_points:missing,2018,0,0,,,,,,,,,,
prior_serve_points:missing,2019,0,0,,,,,,,,,,
"tier_k:[0,0.9)",tune,2852,10,0.4978536274650215,0.5070126227208976,0.009158995255876106,0.7043515259115304,0.735273492286115,0.030921966374584605,0.007941896886479108,0.5385481240530046,0.18077936127370606,0.0573239997685739
"tier_k:[0,0.9)",2010,328,1,0.5158216111412671,0.5,-0.01582161114126713,0.6928800715040158,0.7225609756097561,0.029680904105740404,0.02408932587208836,0.5655259822510085,0.19063762412626886,0.006922912673670627
"tier_k:[0,0.9)",2011,331,1,0.48235001649403925,0.48338368580060426,0.0010336693065650122,0.7010332761999646,0.7613293051359517,0.06029602893598715,0.022797051869870858,0.5258924386106335,0.17513845051145158,0.006496618540722539
"tier_k:[0,0.9)",2012,374,1,0.5043587127805738,0.5,-0.004358712780573679,0.7097979834925792,0.7914438502673797,0.08164586677480043,0.019897439298396047,0.4806124249793882,0.15433976536765,0.006708555905885317
"tier_k:[0,0.9)",2013,268,1,0.49145843198566785,0.4962686567164179,0.004810224730750074,0.7263601473619553,0.7238805970149254,-0.0024795503470299526,0.026294596399431325,0.5441444082518802,0.18461149671892294,0.0054426625890685925
"tier_k:[0,0.9)",2014,306,1,0.49727252109977127,0.5359477124183006,0.03867519131852932,0.7051003783982227,0.7418300653594772,0.036729686961254344,0.023773766005386204,0.5198634150047784,0.17373261467832302,0.005937083115304255
"tier_k:[0,0.9)",2015,126,1,0.47222294111513125,0.40476190476190477,-0.06746103635322652,0.7001226304281123,0.6507936507936508,-0.04932897963446155,0.04149237043923564,0.6186332634024193,0.2176354488151217,0.0029091509736771225
"tier_k:[0,0.9)",2016,303,1,0.4883030204528288,0.5412541254125413,0.05295110495971237,0.6853856310543417,0.6831683168316832,-0.0022173142226585125,0.026003899529048694,0.592704585317965,0.2042181592788534,0.006702600931228759
"tier_k:[0,0.9)",2017,297,1,0.4811485897528285,0.5218855218855218,0.04073693213269336,0.7077210333840549,0.7272727272727273,0.01955169388867241,0.024731774169785663,0.5383253637946589,0.1814338221951584,0.005967105809024919
"tier_k:[0,0.9)",2018,282,1,0.5122033455274594,0.5177304964539007,0.005527150926441255,0.7074760207623688,0.7021276595744681,-0.005348361187900818,0.02599796426893156,0.5572256852597491,0.18995486002954462,0.005864657880243684
"tier_k:[0,0.9)",2019,237,1,0.5220523689228179,0.5147679324894515,-0.007284436433366419,0.7089683987410736,0.7932489451476793,0.08428054640660564,0.025470222610666168,0.49434945259557045,0.16020401910410204,0.0043726513497480855
"tier_k:[0.9,1.1)",tune,9583,10,0.5090297352939608,0.5152874882604612,0.006257752966500394,0.659158011373385,0.6531357612438694,-0.006022250129515727,0.004718048914716042,0.6139530946571454,0.21333144914838365,0.21958320915501325
"tier_k:[0.9,1.1)",2010,987,1,0.5232361855847968,0.547112462006079,0.023876276421282216,0.6806127880135873,0.6980749746707193,0.01746218665713206,0.01415541379462713,0.5790183252431228,0.19787540730420888,0.02132906945640674
"tier_k:[0.9,1.1)",2011,945,1,0.4981182982372327,0.4783068783068783,-0.01981141993035436,0.6769706664940668,0.6708994708994709,-0.006071195594595935,0.014948935087000228,0.610748366571769,0.2109931626781149,0.021540539165870034
"tier_k:[0.9,1.1)",2012,935,1,0.4864957973359786,0.49732620320855614,0.010830405872577543,0.6572435814368993,0.6481283422459893,-0.009115239190910032,0.015072506978826427,0.6112210636180685,0.212269643414912,0.02132909212819639
"tier_k:[0.9,1.1)",2013,924,1,0.5194473082050296,0.5140692640692641,-0.0053780441357655,0.6680062253464415,0.6493506493506493,-0.018655575995792092,0.01513288093360053,0.6096223861230203,0.21171880129427434,0.02102303070753418
"tier_k:[0.9,1.1)",2014,864,1,0.51202744081257,0.5069444444444444,-0.0050829963681255416,0.6734615101527287,0.6446759259259259,-0.028785584226802823,0.0157935409033187,0.6203368214641232,0.21609182112980144,0.020003396795737944
"tier_k:[0.9,1.1)",2015,962,1,0.5124825368619241,0.5332640332640333,0.02078149640210906,0.6494130090714879,0.6392931392931392,-0.010119869778348525,0.015050434697688915,0.6228229808605958,0.2177838885547427,0.022361562573258685
"tier_k:[0.9,1.1)",2016,1040,1,0.5102207864312049,0.5076923076923077,-0.002528478738897256,0.6466109823846882,0.6615384615384615,0.014927479153773415,0.014322348299075907,0.6142960309897927,0.21335254720513053,0.023843691581301202
"tier_k:[0.9,1.1)",2017,1036,1,0.5193651568060258,0.5395752895752896,0.020210132769263766,0.6542316601228982,0.640926640926641,-0.013305019196257279,0.014455732616299318,0.6205574440956672,0.21645911620134062,0.023994084947492396
"tier_k:[0.9,1.1)",2018,978,1,0.5100934364135147,0.5153374233128835,0.005243986899368812,0.6467439101735294,0.6349693251533742,-0.011774585020155154,0.014962457469705606,0.6265576722959183,0.21886464631389269,0.022869799339606183
"tier_k:[0.9,1.1)",2019,912,1,0.4967872286731528,0.5087719298245614,0.011984701151408605,0.6404249948524054,0.6414473684210527,0.001022373568647153,0.015482741043030029,0.6254560573056763,0.21838165640494858,0.021288942459609494
"tier_k:[1.1,1.4)",tune,14359,10,0.5010875539817398,0.4988508949091162,-0.002236659072623575,0.689676179119356,0.6861898460895606,-0.003486333029795474,0.0037379138439425025,0.585444789736719,0.20062212915020874,0.3137419472952731
"tier_k:[1.1,1.4)",2010,1387,1,0.4884630740981473,0.4960346070656092,0.0075715329674619644,0.7055670157028073,0.7022350396539293,-0.00333197604887805,0.011817285401987166,0.5687474571080139,0.1935635547654086,0.029441394454311237
"tier_k:[1.1,1.4)",2011,1426,1,0.48591746163688143,0.48106591865357645,-0.0048515429833050116,0.7149855434609268,0.6956521739130435,-0.019333369547883342,0.011698791654006172,0.5732953341626005,0.1954017389615534,0.030511276648349194
"tier_k:[1.1,1.4)",2012,1499,1,0.48859445532680756,0.4783188792528352,-0.010275576073972292,0.7050677280762071,0.7038025350233489,-0.0012651930528581178,0.011342887376565462,0.5651597662345671,0.19273591958155825,0.0316180670891101
"tier_k:[1.1,1.4)",2013,1441,1,0.4751780021163638,0.4718945176960444,-0.0032834844203193905,0.7094797171877387,0.7078417765440667,-0.001637940643672139,0.011355182433837568,0.5482673377731374,0.18567652492180814,0.029486199661532098
"tier_k:[1.1,1.4)",2014,1441,1,0.5003542986536652,0.5190839694656488,0.018729670811983613,0.7065643643304174,0.6946564885496184,-0.011907875780798976,0.011855763450854524,0.5938047022142483,0.2025469403893808,0.03193523086850533
"tier_k:[1.1,1.4)",2015,1459,1,0.4992766459973572,0.498971898560658,-0.00030474743669921576,0.6789573329858681,0.6716929403701165,-0.00726439261575166,0.011806992755770693,0.5919806953342678,0.2033053750290457,0.03223482251596241
