event_ticker,tour,season,occurrence_utc,match_date,event,round,surface,tier,best_of,player_a,player_b,rank_a,rank_b,rank_src,ticker_a,ticker_b,mid_a,mid_b,p_kalshi,p_kalshi_t30,spread_max,price_ts,price_kind,volume_total,oi_total,liquidity,p_model,pred_source,model_version,model_as_of,match_status,result_type,winner,a_won,result_date,kalshi_result_a
KXWTAMATCH-26MAY06BASTOM,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Ajla Tomljanovic,Noemi Basiletti,88,427,results,KXWTAMATCH-26MAY06BASTOM-TOM,KXWTAMATCH-26MAY06BASTOM-BAS,0.7950,0.1950,0.8030,0.7929,0.0100,2026-05-06T07:55:00Z,candle,1315228.06,603940.08,0.00,0.8011,backtest,0.1.0,2026-07-07,matched,completed,Noemi Basiletti,0,2026-05-06,no
KXWTAMATCH-26MAY06BENAND,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R64,Clay,masters,3,Belinda Bencic,Bianca Andreescu,12,137,results,KXWTAMATCH-26MAY06BENAND-BEN,KXWTAMATCH-26MAY06BENAND-AND,0.7800,0.2150,0.7839,0.7839,0.0200,2026-05-07T07:33:00Z,candle,607791.09,410322.59,0.00,0.7777,backtest,0.1.0,2026-07-07,matched,completed,Belinda Bencic,1,2026-05-07,yes
KXWTAMATCH-26MAY06BUCZHE,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R64,Clay,masters,3,Cristina Bucsa,Qinwen Zheng,31,32,results,KXWTAMATCH-26MAY06BUCZHE-BUC,KXWTAMATCH-26MAY06BUCZHE-ZHE,0.1550,0.8500,0.1542,0.1542,0.0200,2026-05-07T07:33:00Z,candle,314381.25,208016.97,0.00,0.1603,backtest,0.1.0,2026-07-07,matched,completed,Qinwen Zheng,0,2026-05-07,no
KXWTAMATCH-26MAY06COCKRA,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Elisabetta Cocciaretto,Sinja Kraus,41,103,results,KXWTAMATCH-26MAY06COCKRA-COC,KXWTAMATCH-26MAY06COCKRA-KRA,0.5850,0.4150,0.5850,0.5850,0.0100,2026-05-06T07:38:00Z,candle,717557.76,357691.04,0.00,0.6855,backtest,0.1.0,2026-07-07,matched,completed,Elisabetta Cocciaretto,1,2026-05-06,yes
KXWTAMATCH-26MAY06GALPOT,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Anastasia Potapova,Dalma Galfi,38,119,results,KXWTAMATCH-26MAY06GALPOT-POT,KXWTAMATCH-26MAY06GALPOT-GAL,0.7200,0.2750,0.7236,0.7236,0.0200,2026-05-06T07:55:00Z,candle,2795143.09,1264231.19,0.00,0.8072,backtest,0.1.0,2026-07-07,matched,completed,Anastasia Potapova,1,2026-05-06,yes
KXWTAMATCH-26MAY06GOLURG,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Federica Urgesi,Viktorija Golubic,410,90,results,KXWTAMATCH-26MAY06GOLURG-URG,KXWTAMATCH-26MAY06GOLURG-GOL,0.3450,0.6550,0.3450,0.3433,0.0100,2026-05-06T07:54:00Z,candle,207747.49,149001.75,0.00,0.3040,backtest,0.1.0,2026-07-07,matched,completed,Viktorija Golubic,0,2026-05-06,no
KXWTAMATCH-26MAY06JEAHAD,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Beatriz Haddad Maia,Leolia Jeanjean,78,127,results,KXWTAMATCH-26MAY06JEAHAD-HAD,KXWTAMATCH-26MAY06JEAHAD-JEA,0.4150,0.5850,0.4150,0.4150,0.0100,2026-05-06T07:53:00Z,candle,882795.56,328559.63,0.00,0.5601,backtest,0.1.0,2026-07-07,matched,completed,Leolia Jeanjean,0,2026-05-06,no
KXWTAMATCH-26MAY06RUZAND,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R64,Clay,masters,3,Antonia Ruzic,Mirra Andreeva,59,7,results,KXWTAMATCH-26MAY06RUZAND-RUZ,KXWTAMATCH-26MAY06RUZAND-AND,0.0900,0.9200,0.0891,0.0941,0.0200,2026-05-07T07:36:00Z,candle,152820.01,134680.31,0.00,0.1421,backtest,0.1.0,2026-07-07,matched,completed,Mirra Andreeva,0,2026-05-07,no
KXWTAMATCH-26MAY06SELMAS,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Oksana Selekhmeteva,Rebeka Masarova,84,160,results,KXWTAMATCH-26MAY06SELMAS-SEL,KXWTAMATCH-26MAY06SELMAS-MAS,0.4200,0.5700,0.4242,0.4242,0.0200,2026-05-06T07:55:00Z,candle,807528.06,439754.02,0.00,0.4378,backtest,0.1.0,2026-07-07,matched,completed,Rebeka Masarova,0,2026-05-06,no
KXWTAMATCH-26MAY06SIEKOR,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Solana Sierra,Tamara Korpatsch,72,87,results,KXWTAMATCH-26MAY06SIEKOR-SIE,KXWTAMATCH-26MAY06SIEKOR-KOR,0.5850,0.4100,0.5879,0.5850,0.0200,2026-05-06T07:54:00Z,candle,395489.58,251097.56,0.00,0.4669,backtest,0.1.0,2026-07-07,matched,completed,Solana Sierra,1,2026-05-06,yes
KXWTAMATCH-26MAY06STAWAL,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Simona Waltert,Yuliia Starodubtseva,91,57,results,KXWTAMATCH-26MAY06STAWAL-WAL,KXWTAMATCH-26MAY06STAWAL-STA,0.4450,0.5550,0.4450,0.4450,0.0100,2026-05-06T07:55:00Z,candle,1871100.18,693023.25,0.00,0.3803,backtest,0.1.0,2026-07-07,matched,completed,Simona Waltert,1,2026-05-06,yes
KXWTAMATCH-26MAY06TAGSAK,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Lilli Tagger,Maria Sakkari,92,47,results,KXWTAMATCH-26MAY06TAGSAK-TAG,KXWTAMATCH-26MAY06TAGSAK-SAK,0.3950,0.5950,0.3990,0.3990,0.0100,2026-05-06T07:53:00Z,candle,1645918.35,855686.00,0.00,0.3876,backtest,0.1.0,2026-07-07,matched,completed,Maria Sakkari,0,2026-05-06,no
KXWTAMATCH-26MAY06TOWBRA,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Nuria Brancaccio,Taylor Townsend,171,96,results,KXWTAMATCH-26MAY06TOWBRA-BRA,KXWTAMATCH-26MAY06TOWBRA-TOW,0.2350,0.7650,0.2350,0.2350,0.0100,2026-05-06T07:51:00Z,candle,594773.60,353740.35,0.00,0.2153,backtest,0.1.0,2026-07-07,matched,completed,Taylor Townsend,0,2026-05-06,no
KXWTAMATCH-26MAY06UDVKOR,wta,2026,2026-05-06T11:00:00Z,2026-05-06,Rome,R128,Clay,masters,3,Alina Korneeva,Panna Udvardy,122,71,results,KXWTAMATCH-26MAY06UDVKOR-KOR,KXWTAMATCH-26MAY06UDVKOR-UDV,0.4250,0.5750,0.4250,0.4250,0.0100,2026-05-06T07:52:00Z,candle,286966.88,203028.37,0.00,0.4246,backtest,0.1.0,2026-07-07,matched,completed,Panna Udvardy,0,2026-05-06,no
KXWTAMATCH-26MAY07ALESIE,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Ekaterina Alexandrova,Laura Siegemund,14,46,results,KXWTAMATCH-26MAY07ALESIE-ALE,KXWTAMATCH-26MAY07ALESIE-SIE,0.5350,0.4650,0.5350,0.5450,0.0100,2026-05-08T07:54:00Z,candle,3152595.85,1579225.96,0.00,0.5288,backtest,0.1.0,2026-07-07,matched,completed,Laura Siegemund,0,2026-05-08,no
KXWTAMATCH-26MAY07GIBSHN,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Diana Shnaider,Talia Gibson,20,62,results,KXWTAMATCH-26MAY07GIBSHN-SHN,KXWTAMATCH-26MAY07GIBSHN-GIB,0.8450,0.1650,0.8366,0.8366,0.0100,2026-05-08T07:53:00Z,candle,379341.42,199333.69,0.00,0.5894,backtest,0.1.0,2026-07-07,matched,completed,Diana Shnaider,1,2026-05-08,yes
KXWTAMATCH-26MAY07KESJOV,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Iva Jovic,Mccartney Kessler,17,50,results,KXWTAMATCH-26MAY07KESJOV-JOV,KXWTAMATCH-26MAY07KESJOV-KES,0.7200,0.2750,0.7236,0.7236,0.0200,2026-05-07T07:40:00Z,candle,3064404.87,1568934.74,0.00,0.6750,backtest,0.1.0,2026-07-07,matched,completed,Iva Jovic,1,2026-05-07,yes
KXWTAMATCH-26MAY07MARCIR,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Sorana Cirstea,Tatjana Maria,27,54,results,KXWTAMATCH-26MAY07MARCIR-CIR,KXWTAMATCH-26MAY07MARCIR-MAR,0.8700,0.1350,0.8657,0.8650,0.0200,2026-05-07T07:35:00Z,candle,185796.05,165879.52,0.00,0.7598,backtest,0.1.0,2026-07-07,matched,completed,Sorana Cirstea,1,2026-05-07,yes
KXWTAMATCH-26MAY07OSTANI,wta,2026,2026-05-07T11:00:00Z,2026-05-07,WTA Rome,R64,,,,Amanda Anisimova,Jelena Ostapenko,9,30,live,KXWTAMATCH-26MAY07OSTANI-ANI,KXWTAMATCH-26MAY07OSTANI-OST,0.5350,0.4750,0.5297,0.5297,0.0100,2026-05-07T10:53:00Z,candle,35789.31,32502.13,0.00,,,,,cancelled,cancelled,,,,scalar
KXWTAMATCH-26MAY07PEGSON,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Jessica Pegula,Zeynep Sonmez,5,65,results,KXWTAMATCH-26MAY07PEGSON-PEG,KXWTAMATCH-26MAY07PEGSON-SON,0.7950,0.2050,0.7950,0.7950,0.0100,2026-05-08T07:54:00Z,candle,366274.20,266508.97,0.00,0.8370,backtest,0.1.0,2026-07-07,matched,completed,Jessica Pegula,1,2026-05-08,yes
KXWTAMATCH-26MAY07SAKRYB,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Elena Rybakina,Maria Sakkari,2,47,results,KXWTAMATCH-26MAY07SAKRYB-RYB,KXWTAMATCH-26MAY07SAKRYB-SAK,0.8850,0.1150,0.8850,0.8850,0.0100,2026-05-08T07:55:00Z,candle,826350.80,649132.04,0.00,0.8730,backtest,0.1.0,2026-07-07,matched,completed,Elena Rybakina,1,2026-05-08,yes
KXWTAMATCH-26MAY07SAMANN,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Ann Li,Liudmila Samsonova,29,21,results,KXWTAMATCH-26MAY07SAMANN-ANN,KXWTAMATCH-26MAY07SAMANN-SAM,0.4350,0.5650,0.4350,0.4350,0.0100,2026-05-08T07:55:00Z,candle,394907.37,245711.25,0.00,0.5078,backtest,0.1.0,2026-07-07,matched,completed,Liudmila Samsonova,0,2026-05-08,no
KXWTAMATCH-26MAY07SIEKAL,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Anhelina Kalinina,Solana Sierra,93,72,results,KXWTAMATCH-26MAY07SIEKAL-KAL,KXWTAMATCH-26MAY07SIEKAL-SIE,0.6750,0.3200,0.6784,0.6750,0.0300,2026-05-07T07:49:00Z,candle,1025195.62,618941.13,0.00,0.5709,backtest,0.1.0,2026-07-07,matched,completed,Solana Sierra,0,2026-05-07,no
KXWTAMATCH-26MAY07SINKAL,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Anna Kalinskaya,Katerina Siniakova,24,39,results,KXWTAMATCH-26MAY07SINKAL-KAL,KXWTAMATCH-26MAY07SINKAL-SIN,0.3050,0.5650,0.3506,0.4478,0.3100,2026-05-07T07:48:00Z,candle,4180254.93,1383021.60,0.00,0.4536,backtest,0.1.0,2026-07-07,matched,completed,Anna Kalinskaya,1,2026-05-07,yes
KXWTAMATCH-26MAY07UDVMER,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Elise Mertens,Panna Udvardy,22,71,results,KXWTAMATCH-26MAY07UDVMER-MER,KXWTAMATCH-26MAY07UDVMER-UDV,0.7950,0.2100,0.7910,0.7871,0.0200,2026-05-07T07:50:00Z,candle,124728.67,93593.17,0.00,0.7407,backtest,0.1.0,2026-07-07,matched,completed,Elise Mertens,1,2026-05-07,yes
KXWTAMATCH-26MAY07WANEAL,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Alexandra Eala,Xinyu Wang,42,33,results,KXWTAMATCH-26MAY07WANEAL-EAL,KXWTAMATCH-26MAY07WANEAL-WAN,0.5550,0.4550,0.5495,0.5495,0.0100,2026-05-08T07:55:00Z,candle,500197.25,339092.97,0.00,0.6243,backtest,0.1.0,2026-07-07,matched,completed,Alexandra Eala,1,2026-05-08,yes
KXWTAMATCH-26MAY07ZAKNOS,wta,2026,2026-05-07T11:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Anastasia Zakharova,Linda Noskova,81,13,results,KXWTAMATCH-26MAY07ZAKNOS-ZAK,KXWTAMATCH-26MAY07ZAKNOS-NOS,0.1250,0.8750,0.1250,0.1250,0.0100,2026-05-07T07:49:00Z,candle,240111.86,195981.90,0.00,0.2405,backtest,0.1.0,2026-07-07,matched,completed,Linda Noskova,0,2026-05-07,no
KXWTAMATCH-26MAY07SABKRE,wta,2026,2026-05-07T12:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Aryna Sabalenka,Barbora Krejcikova,1,53,results,KXWTAMATCH-26MAY07SABKRE-SAB,KXWTAMATCH-26MAY07SABKRE-KRE,0.9350,0.0650,0.9350,0.9350,0.0100,2026-05-07T07:33:00Z,candle,1124056.43,777972.63,0.00,0.8777,backtest,0.1.0,2026-07-07,matched,completed,Aryna Sabalenka,1,2026-05-07,yes
KXWTAMATCH-26MAY07TAUOLI,wta,2026,2026-05-07T12:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Clara Tauson,Oleksandra Oliynykova,18,68,results,KXWTAMATCH-26MAY07TAUOLI-TAU,KXWTAMATCH-26MAY07TAUOLI-OLI,0.5550,0.4500,0.5522,0.5522,0.0200,2026-05-07T07:48:00Z,candle,461044.65,318567.45,0.00,,,,,matched,retired,Oleksandra Oliynykova,0,2026-05-07,no
KXWTAMATCH-26MAY07JOIGOL,wta,2026,2026-05-07T13:10:00Z,2026-05-07,Rome,R64,Clay,masters,3,Maya Joint,Viktorija Golubic,34,90,results,KXWTAMATCH-26MAY07JOIGOL-JOI,KXWTAMATCH-26MAY07JOIGOL-GOL,0.4000,0.5100,0.4396,0.4822,0.2000,2026-05-07T07:34:00Z,candle,960752.93,691279.82,0.00,0.4925,backtest,0.1.0,2026-07-07,matched,completed,Viktorija Golubic,0,2026-05-07,no
KXWTAMATCH-26MAY07PAOJEA,wta,2026,2026-05-07T14:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Jasmine Paolini,Leolia Jeanjean,8,127,results,KXWTAMATCH-26MAY07PAOJEA-PAO,KXWTAMATCH-26MAY07PAOJEA-JEA,0.8050,0.1900,0.8090,0.8090,0.0300,2026-05-07T07:45:00Z,candle,1989362.00,1157154.37,0.00,0.7687,backtest,0.1.0,2026-07-07,matched,completed,Jasmine Paolini,1,2026-05-07,yes
KXWTAMATCH-26MAY07GAUVAL,wta,2026,2026-05-07T15:10:00Z,2026-05-07,Rome,R64,Clay,masters,3,Coco Gauff,Tereza Valentova,4,48,results,KXWTAMATCH-26MAY07GAUVAL-GAU,KXWTAMATCH-26MAY07GAUVAL-VAL,0.7800,0.2150,0.7839,0.7839,0.0200,2026-05-07T07:33:00Z,candle,1210111.14,857277.80,0.00,0.8449,backtest,0.1.0,2026-07-07,matched,completed,Coco Gauff,1,2026-05-07,yes
KXWTAMATCH-26MAY07BOUTOW,wta,2026,2026-05-07T16:40:00Z,2026-05-07,Rome,R64,Clay,masters,3,Marie Bouzkova,Taylor Townsend,26,96,results,KXWTAMATCH-26MAY07BOUTOW-BOU,KXWTAMATCH-26MAY07BOUTOW-TOW,0.4950,0.4850,0.5051,0.5051,0.0700,2026-05-07T07:16:00Z,candle,1372292.49,817490.14,0.00,0.5009,backtest,0.1.0,2026-07-07,matched,completed,Taylor Townsend,0,2026-05-07,no
KXWTAMATCH-26MAY07OSTRUS,wta,2026,2026-05-07T17:00:00Z,2026-05-07,Rome,R64,Clay,masters,3,Elena Gabriela Ruse,Jelena Ostapenko,67,36,results,KXWTAMATCH-26MAY07OSTRUS-RUS,KXWTAMATCH-26MAY07OSTRUS-OST,,,,,,,none,1389061.03,704718.88,0.00,0.4101,backtest,0.1.0,2026-07-07,matched,completed,Jelena Ostapenko,0,2026-05-07,no
KXWTAMATCH-26MAY08GAUSIE,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R32,Clay,masters,3,Coco Gauff,Solana Sierra,4,72,results,KXWTAMATCH-26MAY08GAUSIE-GAU,KXWTAMATCH-26MAY08GAUSIE-SIE,0.9050,0.0950,0.9050,0.8960,0.0100,2026-05-09T07:54:00Z,candle,1597950.67,775269.95,0.00,0.8820,backtest,0.1.0,2026-07-07,matched,completed,Coco Gauff,1,2026-05-09,yes
KXWTAMATCH-26MAY08GOLAND,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R32,Clay,masters,3,Mirra Andreeva,Viktorija Golubic,7,90,results,KXWTAMATCH-26MAY08GOLAND-AND,KXWTAMATCH-26MAY08GOLAND-GOL,0.9550,0.0550,0.9455,0.9455,0.0100,2026-05-09T07:54:00Z,candle,1346960.32,677611.58,0.00,0.8886,backtest,0.1.0,2026-07-07,matched,completed,Mirra Andreeva,1,2026-05-09,yes
KXWTAMATCH-26MAY08GRAMBO,wta,2026,2026-05-08T11:00:00Z,2026-05-08,WTA Rome,R64,,,,Tyra Caterina Grant,Victoria Mboko,147,12,live,KXWTAMATCH-26MAY08GRAMBO-GRA,KXWTAMATCH-26MAY08GRAMBO-MBO,0.2450,0.7650,0.2426,0.2426,0.0300,2026-05-08T10:21:00Z,candle,26301.93,25800.06,0.00,,,,,cancelled,cancelled,,,,scalar
KXWTAMATCH-26MAY08KEYSTE,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R64,Clay,masters,3,Madison Keys,Peyton Stearns,19,49,results,KXWTAMATCH-26MAY08KEYSTE-KEY,KXWTAMATCH-26MAY08KEYSTE-STE,0.6050,0.3950,0.6050,0.6050,0.0100,2026-05-08T07:50:00Z,candle,2546166.23,1218425.68,0.00,0.5611,backtest,0.1.0,2026-07-07,matched,completed,Madison Keys,1,2026-05-08,yes
KXWTAMATCH-26MAY08MASFER,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R64,Clay,masters,3,Leylah Fernandez,Rebeka Masarova,23,160,results,KXWTAMATCH-26MAY08MASFER-FER,KXWTAMATCH-26MAY08MASFER-MAS,0.6750,0.3350,0.6683,0.6750,0.0100,2026-05-08T07:51:00Z,candle,3335396.17,1734568.39,0.00,0.6165,backtest,0.1.0,2026-07-07,matched,completed,Rebeka Masarova,0,2026-05-08,no
KXWTAMATCH-26MAY08MCCSWI,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R64,Clay,masters,3,Caty Mcnally,Iga Swiatek,63,3,results,KXWTAMATCH-26MAY08MCCSWI-MCC,KXWTAMATCH-26MAY08MCCSWI-SWI,0.1050,0.8950,0.1050,0.1050,0.0100,2026-05-08T07:55:00Z,candle,1153726.42,505659.18,0.00,0.1453,backtest,0.1.0,2026-07-07,matched,completed,Iga Swiatek,0,2026-05-08,no
KXWTAMATCH-26MAY08NAVCOC,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R64,Clay,masters,3,Elisabetta Cocciaretto,Emma Navarro,41,35,results,KXWTAMATCH-26MAY08NAVCOC-COC,KXWTAMATCH-26MAY08NAVCOC-NAV,0.6450,0.3550,0.6450,0.6450,0.0100,2026-05-08T07:55:00Z,candle,936826.52,681164.76,0.00,0.5654,backtest,0.1.0,2026-07-07,matched,completed,Elisabetta Cocciaretto,1,2026-05-08,yes
KXWTAMATCH-26MAY08OLINOS,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R32,Clay,masters,3,Linda Noskova,Oleksandra Oliynykova,13,68,results,KXWTAMATCH-26MAY08OLINOS-NOS,KXWTAMATCH-26MAY08OLINOS-OLI,0.7550,0.2450,0.7550,0.7550,0.0100,2026-05-09T07:53:00Z,candle,155864.15,114202.80,0.00,0.7907,backtest,0.1.0,2026-07-07,matched,completed,Linda Noskova,1,2026-05-09,yes
KXWTAMATCH-26MAY08OSALYS,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R64,Clay,masters,3,Eva Lys,Naomi Osaka,80,16,results,KXWTAMATCH-26MAY08OSALYS-LYS,KXWTAMATCH-26MAY08OSALYS-OSA,0.2450,0.7550,0.2450,0.2450,0.0100,2026-05-08T07:49:00Z,candle,2482883.85,1340432.99,0.00,0.2690,backtest,0.1.0,2026-07-07,matched,completed,Naomi Osaka,0,2026-05-08,no
KXWTAMATCH-26MAY08PAOMER,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R32,Clay,masters,3,Elise Mertens,Jasmine Paolini,22,8,results,KXWTAMATCH-26MAY08PAOMER-MER,KXWTAMATCH-26MAY08PAOMER-PAO,0.5550,0.4450,0.5550,0.5550,0.0100,2026-05-09T07:55:00Z,candle,2891517.95,1328131.49,0.00,0.5430,backtest,0.1.0,2026-07-07,matched,completed,Elise Mertens,1,2026-05-09,yes
KXWTAMATCH-26MAY08PLICRI,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R64,Clay,masters,3,Jaqueline Cristian,Karolina Pliskova,28,130,results,KXWTAMATCH-26MAY08PLICRI-CRI,KXWTAMATCH-26MAY08PLICRI-PLI,0.4350,0.5650,0.4350,0.4350,0.0100,2026-05-08T07:50:00Z,candle,4980876.26,2014876.61,0.00,0.4378,backtest,0.1.0,2026-07-07,matched,completed,Karolina Pliskova,0,2026-05-08,no
KXWTAMATCH-26MAY08POTMUC,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R64,Clay,masters,3,Anastasia Potapova,Karolina Muchova,38,11,results,KXWTAMATCH-26MAY08POTMUC-POT,KXWTAMATCH-26MAY08POTMUC-MUC,0.3450,0.6650,0.3416,0.3450,0.0100,2026-05-08T07:55:00Z,candle,1831311.15,1188510.20,0.00,0.4642,backtest,0.1.0,2026-07-07,matched,completed,Anastasia Potapova,1,2026-05-08,yes
KXWTAMATCH-26MAY08SVIBAS,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R64,Clay,masters,3,Elina Svitolina,Noemi Basiletti,10,427,results,KXWTAMATCH-26MAY08SVIBAS-SVI,KXWTAMATCH-26MAY08SVIBAS-BAS,0.9450,0.0550,0.9450,0.9450,0.0100,2026-05-08T07:54:00Z,candle,650316.35,402542.69,0.00,0.9058,backtest,0.1.0,2026-07-07,matched,completed,Elina Svitolina,1,2026-05-08,yes
KXWTAMATCH-26MAY08WALBAP,wta,2026,2026-05-08T11:00:00Z,2026-05-08,Rome,R64,Clay,masters,3,Hailey Baptiste,Simona Waltert,25,91,results,KXWTAMATCH-26MAY08WALBAP-BAP,KXWTAMATCH-26MAY08WALBAP-WAL,0.7050,0.3050,0.6980,0.6980,0.0100,2026-05-08T07:42:00Z,candle,4418013.68,1922018.27,0.00,0.6295,backtest,0.1.0,2026-07-07,matched,completed,Hailey Baptiste,1,2026-05-08,yes
KXWTAMATCH-26MAY08GRABAR,wta,2026,2026-05-08T15:10:00Z,2026-05-08,Rome,R64,Clay,masters,3,Nikola Bartunkova,Tyra Caterina Grant,94,234,results,KXWTAMATCH-26MAY08GRABAR-BAR,KXWTAMATCH-26MAY08GRABAR-GRA,,,,,,,none,1200348.92,624129.06,0.00,0.5320,backtest,0.1.0,2026-07-07,matched,completed,Nikola Bartunkova,1,2026-05-08,yes
KXWTAMATCH-26MAY09SAMPOT,wta,2026,2026-05-09T11:00:00Z,2026-05-09,Rome,R32,Clay,masters,3,Anastasia Potapova,Liudmila Samsonova,38,21,results,KXWTAMATCH-26MAY09SAMPOT-POT,KXWTAMATCH-26MAY09SAMPOT-SAM,0.6250,0.3750,0.6250,0.6250,0.0100,2026-05-10T07:54:00Z,candle,555818.80,446587.68,0.00,0.6273,backtest,0.1.0,2026-07-07,matched,completed,Anastasia Potapova,1,2026-05-10,yes
KXWTAMATCH-26MAY09BENKAL,wta,2026,2026-05-09T12:00:00Z,2026-05-09,Rome,R32,Clay,masters,3,Anna Kalinskaya,Belinda Bencic,24,12,results,KXWTAMATCH-26MAY09BENKAL-KAL,KXWTAMATCH-26MAY09BENKAL-BEN,0.2750,0.7150,0.2778,0.2778,0.0100,2026-05-09T07:52:00Z,candle,1233079.60,716303.02,0.00,0.2992,backtest,0.1.0,2026-07-07,matched,completed,Anna Kalinskaya,1,2026-05-09,yes
KXWTAMATCH-26MAY09SABCIR,wta,2026,2026-05-09T12:00:00Z,2026-05-09,Rome,R32,Clay,masters,3,Aryna Sabalenka,Sorana Cirstea,1,27,results,KXWTAMATCH-26MAY09SABCIR-SAB,KXWTAMATCH-26MAY09SABCIR-CIR,0.8650,0.1450,0.8564,0.8564,0.0100,2026-05-09T07:46:00Z,candle,5343794.85,2570897.74,0.00,0.8367,backtest,0.1.0,2026-07-07,matched,completed,Sorana Cirstea,0,2026-05-09,no
KXWTAMATCH-26MAY09TOWJOV,wta,2026,2026-05-09T12:00:00Z,2026-05-09,Rome,R32,Clay,masters,3,Iva Jovic,Taylor Townsend,17,96,results,KXWTAMATCH-26MAY09TOWJOV-JOV,KXWTAMATCH-26MAY09TOWJOV-TOW,0.5650,0.4450,0.5594,0.5550,0.0100,2026-05-09T07:54:00Z,candle,1931151.43,1165897.15,0.00,0.5405,backtest,0.1.0,2026-07-07,matched,completed,Iva Jovic,1,2026-05-09,yes
KXWTAMATCH-26MAY09ZHEOST,wta,2026,2026-05-09T12:00:00Z,2026-05-09,Rome,R32,Clay,masters,3,Jelena Ostapenko,Qinwen Zheng,36,32,results,KXWTAMATCH-26MAY09ZHEOST-OST,KXWTAMATCH-26MAY09ZHEOST-ZHE,0.3450,0.6550,0.3450,0.3450,0.0100,2026-05-09T07:54:00Z,candle,2303740.25,1022514.99,0.00,0.3372,backtest,0.1.0,2026-07-07,matched,completed,Jelena Ostapenko,1,2026-05-09,yes
KXWTAMATCH-26MAY10COCSWI,wta,2026,2026-05-10T11:00:00Z,2026-05-10,Rome,R32,Clay,masters,3,Elisabetta Cocciaretto,Iga Swiatek,41,3,results,KXWTAMATCH-26MAY10COCSWI-COC,KXWTAMATCH-26MAY10COCSWI-SWI,0.0950,0.8950,0.0960,0.0960,0.0100,2026-05-10T07:54:00Z,candle,500007.14,367828.33,0.00,0.1272,backtest,0.1.0,2026-07-07,matched,completed,Iga Swiatek,0,2026-05-10,no
KXWTAMATCH-26MAY10EALRYB,wta,2026,2026-05-10T11:00:00Z,2026-05-10,Rome,R32,Clay,masters,3,Alexandra Eala,Elena Rybakina,42,2,results,KXWTAMATCH-26MAY10EALRYB-EAL,KXWTAMATCH-26MAY10EALRYB-RYB,0.0850,0.9250,0.0842,0.0796,0.0100,2026-05-10T07:55:00Z,candle,902909.98,696762.32,0.00,0.1206,backtest,0.1.0,2026-07-07,matched,completed,Elena Rybakina,0,2026-05-10,no
