event_ticker,tour,season,occurrence_utc,match_date,event,round,surface,tier,best_of,player_a,player_b,rank_a,rank_b,rank_src,ticker_a,ticker_b,mid_a,mid_b,p_kalshi,p_kalshi_t30,spread_max,price_ts,price_kind,volume_total,oi_total,liquidity,p_model,pred_source,model_version,model_as_of,match_status,result_type,winner,a_won,result_date,kalshi_result_a
KXATPMATCH-26JUN26MARDAV,atp,2026,2026-06-26T18:30:00Z,2026-06-26,Mallorca,SF,Grass,atp250,3,Alejandro Davidovich Fokina,Fabian Marozsan,25,62,results,KXATPMATCH-26JUN26MARDAV-DAV,KXATPMATCH-26JUN26MARDAV-MAR,0.7050,0.3050,0.6980,0.6980,0.0100,2026-06-26T07:54:00Z,candle,3500298.38,1715394.76,0.00,0.6525,backtest,0.1.0,2026-07-07,matched,completed,Alejandro Davidovich Fokina,1,2026-06-26,yes
KXATPMATCH-26JUN29ARNHAL,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Matteo Arnaldi,Quentin Halys,34,87,live,KXATPMATCH-26JUN29ARNHAL-ARN,KXATPMATCH-26JUN29ARNHAL-HAL,0.4250,0.5850,0.4208,0.4208,0.0100,2026-06-30T07:55:00Z,candle,1835853.54,1035019.81,0.00,0.4193,live,0.1.0,2026-06-29,matched,completed,Quentin Halys,0,2026-06-30,no
KXATPMATCH-26JUN29AUGSHE,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Aleksandr Shevchenko,Felix Auger-Aliassime,97,4,live,KXATPMATCH-26JUN29AUGSHE-SHE,KXATPMATCH-26JUN29AUGSHE-AUG,0.0450,0.9550,0.0450,0.0450,0.0100,2026-06-29T07:55:00Z,candle,1012193.97,428399.37,0.00,0.0998,backtest,0.1.0,2026-07-07,matched,completed,Felix Auger-Aliassime,0,2026-06-29,no
KXATPMATCH-26JUN29BAUFON,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Joao Fonseca,Roberto Bautista Agut,27,178,live,KXATPMATCH-26JUN29BAUFON-FON,KXATPMATCH-26JUN29BAUFON-BAU,0.8050,0.1950,0.8050,0.8050,0.0100,2026-06-29T07:55:00Z,candle,806686.15,430723.03,0.00,0.5671,live,0.1.0,2026-06-29,matched,completed,Joao Fonseca,1,2026-06-29,yes
KXATPMATCH-26JUN29BELSVA,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R128,,,,Mattia Bellucci,Zachary Svajda,78,72,live,KXATPMATCH-26JUN29BELSVA-BEL,KXATPMATCH-26JUN29BELSVA-SVA,0.5250,0.4750,0.5250,0.5250,0.0100,2026-06-29T11:31:00Z,candle,12134.83,9511.46,0.00,,,,,cancelled,cancelled,,,,scalar
KXATPMATCH-26JUN29BLOZVE,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Alexander Blockx,Alexander Zverev,36,3,live,KXATPMATCH-26JUN29BLOZVE-BLO,KXATPMATCH-26JUN29BLOZVE-ZVE,0.1200,0.8800,0.1200,0.1200,0.0200,2026-06-30T07:55:00Z,candle,2950164.22,1676673.61,0.00,0.1428,live,0.1.0,2026-06-29,matched,completed,Alexander Zverev,0,2026-06-30,no
KXATPMATCH-26JUN29BONDIA,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Benjamin Bonzi,Gabriel Diallo,100,92,live,KXATPMATCH-26JUN29BONDIA-BON,KXATPMATCH-26JUN29BONDIA-DIA,0.4950,0.5050,0.4950,0.4975,0.0100,2026-06-30T07:54:00Z,candle,1378523.10,772805.83,0.00,0.4731,live,0.1.0,2026-06-29,matched,completed,Gabriel Diallo,0,2026-06-30,no
KXATPMATCH-26JUN29BORBOY,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Nuno Borges,Tristan Boyer,51,160,live,KXATPMATCH-26JUN29BORBOY-BOR,KXATPMATCH-26JUN29BORBOY-BOY,0.7500,0.2450,0.7538,0.7538,0.0200,2026-06-29T07:55:00Z,candle,474582.41,216007.79,0.00,0.6702,live,0.1.0,2026-06-29,matched,completed,Nuno Borges,1,2026-06-29,yes
KXATPMATCH-26JUN29CILMED,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Daniil Medvedev,Marin Cilic,7,85,live,KXATPMATCH-26JUN29CILMED-MED,KXATPMATCH-26JUN29CILMED-CIL,0.7150,0.2850,0.7150,0.7150,0.0100,2026-06-29T07:55:00Z,candle,963775.90,503153.17,0.00,0.6271,live,0.1.0,2026-06-29,matched,completed,Daniil Medvedev,1,2026-06-29,yes
KXATPMATCH-26JUN29COLFIL,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Arthur Fils,Raphael Collignon,23,40,live,KXATPMATCH-26JUN29COLFIL-FIL,KXATPMATCH-26JUN29COLFIL-COL,0.5800,0.4350,0.5714,0.5714,0.0200,2026-06-30T07:55:00Z,candle,772177.05,401853.90,0.00,0.7142,live,0.1.0,2026-06-29,matched,completed,Arthur Fils,1,2026-06-30,yes
KXATPMATCH-26JUN29DAVCER,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Alejandro Davidovich Fokina,Juan Manuel Cerundolo,22,43,live,KXATPMATCH-26JUN29DAVCER-DAV,KXATPMATCH-26JUN29DAVCER-CER,0.7750,0.2250,0.7750,0.7750,0.0100,2026-06-29T07:55:00Z,candle,2712568.99,1432042.97,0.00,0.7496,live,0.1.0,2026-06-29,matched,completed,Alejandro Davidovich Fokina,1,2026-06-29,yes
KXATPMATCH-26JUN29DEBUR,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Alex de Minaur,Roman Andres Burruchaga,5,65,live,KXATPMATCH-26JUN29DEBUR-DE,KXATPMATCH-26JUN29DEBUR-BUR,0.9450,0.0550,0.9450,0.9403,0.0100,2026-06-30T07:51:00Z,candle,1007499.06,514619.58,0.00,0.7691,live,0.1.0,2026-06-29,matched,completed,Alex de Minaur,1,2026-06-30,yes
KXATPMATCH-26JUN29DEJHIJ,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Jesper de Jong,Rinky Hijikata,70,95,live,KXATPMATCH-26JUN29DEJHIJ-DEJ,KXATPMATCH-26JUN29DEJHIJ-HIJ,0.1600,0.8400,0.1600,0.1624,0.0200,2026-06-30T07:54:00Z,candle,5492875.76,1675861.98,0.00,0.3843,live,0.1.0,2026-06-29,matched,completed,Jesper de Jong,1,2026-06-30,yes
KXATPMATCH-26JUN29DZUFER,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Arthur Fery,Damir Dzumhur,106,105,live,KXATPMATCH-26JUN29DZUFER-FER,KXATPMATCH-26JUN29DZUFER-DZU,0.7850,0.2150,0.7850,0.7850,0.0100,2026-06-30T07:55:00Z,candle,1222961.91,604848.94,0.00,0.5481,live,0.1.0,2026-06-29,matched,completed,Arthur Fery,1,2026-06-30,yes
KXATPMATCH-26JUN29FRIDRA,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R128,,,,Jack Draper,Taylor Fritz,143,10,live,KXATPMATCH-26JUN29FRIDRA-DRA,KXATPMATCH-26JUN29FRIDRA-FRI,0.3750,0.6250,0.3750,0.3750,0.0100,2026-06-29T12:54:00Z,candle,131912.10,79650.14,0.00,0.4122,live,0.1.0,2026-06-29,cancelled,cancelled,,,,scalar
KXATPMATCH-26JUN29GASTSI,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Hugo Gaston,Stefanos Tsitsipas,112,82,live,KXATPMATCH-26JUN29GASTSI-GAS,KXATPMATCH-26JUN29GASTSI-TSI,0.3350,0.6650,0.3350,0.3350,0.0100,2026-06-29T07:52:00Z,candle,567538.26,218825.06,0.00,0.3284,live,0.1.0,2026-06-29,matched,completed,Stefanos Tsitsipas,0,2026-06-29,no
KXATPMATCH-26JUN29GRIDUC,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,James Duckworth,Tallon Griekspoor,72,55,live,KXATPMATCH-26JUN29GRIDUC-DUC,KXATPMATCH-26JUN29GRIDUC-GRI,0.3000,0.7050,0.2985,0.2985,0.0200,2026-06-30T07:52:00Z,candle,1430887.86,726387.18,0.00,0.3622,live,0.1.0,2026-06-29,matched,completed,James Duckworth,1,2026-06-30,yes
KXATPMATCH-26JUN29HANMPE,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Giovanni Mpetshi Perricard,Yannick Hanfmann,86,49,live,KXATPMATCH-26JUN29HANMPE-MPE,KXATPMATCH-26JUN29HANMPE-HAN,0.5950,0.4150,0.5891,0.5990,0.0100,2026-06-30T07:55:00Z,candle,1250958.02,708568.80,0.00,0.3827,live,0.1.0,2026-06-29,matched,completed,Yannick Hanfmann,0,2026-06-30,no
KXATPMATCH-26JUN29HUMBER,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Ugo Humbert,Zizou Bergs,29,35,live,KXATPMATCH-26JUN29HUMBER-HUM,KXATPMATCH-26JUN29HUMBER-BER,0.6250,0.3650,0.6313,0.6313,0.0100,2026-06-30T07:55:00Z,candle,5175078.37,2516390.96,0.00,0.6511,live,0.1.0,2026-06-29,matched,completed,Zizou Bergs,0,2026-06-30,no
KXATPMATCH-26JUN29JACGAU,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Kyrian Jacquet,Vilius Gaubas,126,125,live,KXATPMATCH-26JUN29JACGAU-JAC,KXATPMATCH-26JUN29JACGAU-GAU,0.7100,0.3050,0.6995,0.6995,0.0200,2026-06-30T07:52:00Z,candle,686911.36,287093.08,0.00,0.5136,live,0.1.0,2026-06-29,matched,completed,Kyrian Jacquet,1,2026-06-30,yes
KXATPMATCH-26JUN29JODGIL,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Felix Gill,Rafael Jodar,217,25,live,KXATPMATCH-26JUN29JODGIL-GIL,KXATPMATCH-26JUN29JODGIL-JOD,0.1550,0.8550,0.1535,0.1535,0.0100,2026-06-29T07:55:00Z,candle,494381.52,266328.03,0.00,0.1084,backtest,0.1.0,2026-07-07,matched,completed,Rafael Jodar,0,2026-06-29,no
KXATPMATCH-26JUN29KHAHAR,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Billy Harris,Karen Khachanov,151,26,live,KXATPMATCH-26JUN29KHAHAR-HAR,KXATPMATCH-26JUN29KHAHAR-KHA,0.2450,0.7550,0.2450,0.2450,0.0100,2026-06-30T07:55:00Z,candle,1240954.75,787469.79,0.00,0.2007,live,0.1.0,2026-06-29,matched,completed,Karen Khachanov,0,2026-06-30,no
KXATPMATCH-26JUN29KOKBUB,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Alexander Bublik,Thanasi Kokkinakis,11,453,live,KXATPMATCH-26JUN29KOKBUB-BUB,KXATPMATCH-26JUN29KOKBUB-KOK,0.7150,0.2950,0.7079,0.7079,0.0100,2026-06-30T07:55:00Z,candle,2780206.61,1600903.08,0.00,0.7403,live,0.1.0,2026-06-29,matched,completed,Alexander Bublik,1,2026-06-30,yes
KXATPMATCH-26JUN29KOPCHO,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Jan Choinski,Vit Kopriva,98,62,live,KXATPMATCH-26JUN29KOPCHO-CHO,KXATPMATCH-26JUN29KOPCHO-KOP,0.4050,0.6050,0.4010,0.4010,0.0100,2026-06-30T07:54:00Z,candle,1003256.72,663367.61,0.00,0.3154,live,0.1.0,2026-06-29,matched,completed,Jan Choinski,1,2026-06-30,yes
KXATPMATCH-26JUN29KOVVAN,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Aleksandar Kovacevic,Botic van de Zandschulp,67,53,live,KXATPMATCH-26JUN29KOVVAN-KOV,KXATPMATCH-26JUN29KOVVAN-VAN,0.3750,0.6250,0.3750,0.3750,0.0100,2026-06-29T07:55:00Z,candle,389211.15,201968.72,0.00,0.3659,backtest,0.1.0,2026-07-07,matched,completed,Botic van de Zandschulp,0,2026-06-29,no
KXATPMATCH-26JUN29KWONLAN,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Martin Landaluce,Soonwoo Kwon,60,153,live,KXATPMATCH-26JUN29KWONLAN-LAN,KXATPMATCH-26JUN29KWONLAN-KWON,0.6200,0.3850,0.6169,0.6250,0.0200,2026-06-29T07:55:00Z,candle,1692561.12,829258.60,0.00,0.5586,live,0.1.0,2026-06-29,matched,completed,Soonwoo Kwon,0,2026-06-29,no
KXATPMATCH-26JUN29KYPMCD,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Mackenzie McDonald,Patrick Kypson,137,110,live,KXATPMATCH-26JUN29KYPMCD-MCD,KXATPMATCH-26JUN29KYPMCD-KYP,0.7150,0.2850,0.7150,0.7150,0.0100,2026-06-30T07:41:00Z,candle,706243.17,462799.21,0.00,0.7003,live,0.1.0,2026-06-29,matched,completed,Patrick Kypson,0,2026-06-30,no
KXATPMATCH-26JUN29LEHPOP,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Alexei Popyrin,Jiri Lehecka,101,13,live,KXATPMATCH-26JUN29LEHPOP-POP,KXATPMATCH-26JUN29LEHPOP-LEH,0.2300,0.7650,0.2312,0.2312,0.0200,2026-06-30T07:52:00Z,candle,385997.87,275034.62,0.00,0.2169,live,0.1.0,2026-06-29,matched,completed,Jiri Lehecka,0,2026-06-30,no
KXATPMATCH-26JUN29MAJTAB,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Alejandro Tabilo,Kamil Majchrzak,31,64,live,KXATPMATCH-26JUN29MAJTAB-TAB,KXATPMATCH-26JUN29MAJTAB-MAJ,0.3100,0.6900,0.3100,0.3134,0.0200,2026-06-30T07:55:00Z,candle,445279.63,266815.16,0.00,0.4035,live,0.1.0,2026-06-29,matched,completed,Kamil Majchrzak,0,2026-06-30,no
KXATPMATCH-26JUN29MANDRO,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Adrian Mannarino,Titouan Droguet,47,130,live,KXATPMATCH-26JUN29MANDRO-MAN,KXATPMATCH-26JUN29MANDRO-DRO,0.6350,0.3650,0.6350,0.6350,0.0100,2026-06-30T07:55:00Z,candle,351800.81,219533.19,0.00,0.5784,live,0.1.0,2026-06-29,matched,completed,Adrian Mannarino,1,2026-06-30,yes
KXATPMATCH-26JUN29MEDOFN,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Hamad Medjedovic,Sebastian Ofner,66,124,live,KXATPMATCH-26JUN29MEDOFN-MED,KXATPMATCH-26JUN29MEDOFN-OFN,0.6550,0.3350,0.6616,0.6616,0.0100,2026-06-29T07:55:00Z,candle,1394168.33,992082.26,0.00,0.5380,live,0.1.0,2026-06-29,matched,completed,Sebastian Ofner,0,2026-06-29,no
KXATPMATCH-26JUN29MENSAM,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Jakub Mensik,Toby Samuel,19,123,live,KXATPMATCH-26JUN29MENSAM-MEN,KXATPMATCH-26JUN29MENSAM-SAM,0.6950,0.3150,0.6881,0.6881,0.0100,2026-06-30T07:51:00Z,candle,4183303.17,2040790.01,0.00,0.7337,live,0.1.0,2026-06-29,matched,completed,Jakub Mensik,1,2026-06-30,yes
KXATPMATCH-26JUN29MICFEA,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Alex Michelsen,Jacob Fearnley,44,144,live,KXATPMATCH-26JUN29MICFEA-MIC,KXATPMATCH-26JUN29MICFEA-FEA,0.5850,0.4150,0.5850,0.5829,0.0100,2026-06-30T07:55:00Z,candle,1852973.05,859829.58,0.00,0.7096,live,0.1.0,2026-06-29,matched,completed,Jacob Fearnley,0,2026-06-30,no
KXATPMATCH-26JUN29MOCBAS,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Max Basing,Shintaro Mochizuki,271,135,live,KXATPMATCH-26JUN29MOCBAS-BAS,KXATPMATCH-26JUN29MOCBAS-MOC,0.3250,0.6650,0.3283,0.3283,0.0100,2026-06-29T07:53:00Z,candle,128279.93,97210.26,0.00,0.3790,backtest,0.1.0,2026-07-07,matched,completed,Shintaro Mochizuki,0,2026-06-29,no
KXATPMATCH-26JUN29MOLALT,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Alex Molcan,Daniel Altmaier,99,58,live,KXATPMATCH-26JUN29MOLALT-MOL,KXATPMATCH-26JUN29MOLALT-ALT,0.7150,0.3100,0.6976,0.7044,0.0400,2026-07-01T07:53:00Z,candle,3107715.75,934485.24,0.00,0.5919,live,0.1.0,2026-06-29,matched,completed,Alex Molcan,1,2026-07-01,yes
KXATPMATCH-26JUN29MOUGIR,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Corentin Moutet,Marcos Giron,39,84,live,KXATPMATCH-26JUN29MOUGIR-MOU,KXATPMATCH-26JUN29MOUGIR-GIR,0.4450,0.5450,0.4495,0.4495,0.0100,2026-06-30T07:55:00Z,candle,1772239.19,861934.50,0.00,0.4921,live,0.1.0,2026-06-29,matched,completed,Marcos Giron,0,2026-06-30,no
KXATPMATCH-26JUN29MULPAU,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Alexandre Muller,Tommy Paul,128,24,live,KXATPMATCH-26JUN29MULPAU-MUL,KXATPMATCH-26JUN29MULPAU-PAU,0.0450,0.9550,0.0450,0.0450,0.0100,2026-06-29T07:55:00Z,candle,307697.62,167482.30,0.00,0.0957,backtest,0.1.0,2026-07-07,matched,completed,Tommy Paul,0,2026-06-29,no
KXATPMATCH-26JUN29MUNCER,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Francisco Cerundolo,Jaume Munar,21,42,live,KXATPMATCH-26JUN29MUNCER-CER,KXATPMATCH-26JUN29MUNCER-MUN,0.7750,0.2250,0.7750,0.7750,0.0100,2026-06-30T07:55:00Z,candle,1375865.33,1007791.52,0.00,0.6267,live,0.1.0,2026-06-29,matched,completed,Jaume Munar,0,2026-06-30,no
KXATPMATCH-26JUN29NAKPIN,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Brandon Nakashima,Jack Pinnington Jones,32,166,live,KXATPMATCH-26JUN29NAKPIN-NAK,KXATPMATCH-26JUN29NAKPIN-PIN,0.9600,0.0400,0.9600,0.9600,0.0200,2026-06-30T07:53:00Z,candle,2449950.59,998013.06,0.00,0.7552,live,0.1.0,2026-06-29,matched,completed,Brandon Nakashima,1,2026-06-30,yes
KXATPMATCH-26JUN29NAVBUS,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Emilio Nava,Ignacio Buse,89,33,live,KXATPMATCH-26JUN29NAVBUS-NAV,KXATPMATCH-26JUN29NAVBUS-BUS,0.4050,0.5950,0.4050,0.4050,0.0100,2026-06-29T07:55:00Z,candle,979073.16,517081.54,0.00,0.3987,backtest,0.1.0,2026-07-07,matched,completed,Ignacio Buse,0,2026-06-29,no
KXATPMATCH-26JUN29NAVCOB,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Flavio Cobolli,Mariano Navone,8,46,live,KXATPMATCH-26JUN29NAVCOB-COB,KXATPMATCH-26JUN29NAVCOB-NAV,0.8750,0.1350,0.8663,0.8750,0.0300,2026-07-01T07:55:00Z,candle,2852388.58,1146518.94,0.00,0.6808,live,0.1.0,2026-06-29,matched,completed,Flavio Cobolli,1,2026-07-01,yes
KXATPMATCH-26JUN29QUIDAR,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Ethan Quinn,Luciano Darderi,45,18,live,KXATPMATCH-26JUN29QUIDAR-QUI,KXATPMATCH-26JUN29QUIDAR-DAR,0.5950,0.4150,0.5891,0.5891,0.0100,2026-06-29T07:55:00Z,candle,1152327.07,745759.04,0.00,0.4433,live,0.1.0,2026-06-29,matched,completed,Ethan Quinn,1,2026-06-29,yes
KXATPMATCH-26JUN29RINTAR,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Arthur Rinderknech,Oliver Tarvet,28,431,live,KXATPMATCH-26JUN29RINTAR-RIN,KXATPMATCH-26JUN29RINTAR-TAR,0.5850,0.4250,0.5792,0.5792,0.0100,2026-06-29T07:54:00Z,candle,2021450.21,1152474.15,0.00,0.7967,live,0.1.0,2026-06-29,matched,completed,Arthur Rinderknech,1,2026-06-29,yes
KXATPMATCH-26JUN29ROYWEN,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Harry Wendelken,Valentin Royer,198,74,live,KXATPMATCH-26JUN29ROYWEN-WEN,KXATPMATCH-26JUN29ROYWEN-ROY,0.4650,0.5550,0.4559,0.4559,0.0100,2026-06-30T07:55:00Z,candle,1300267.83,505523.59,0.00,0.3689,live,0.1.0,2026-06-29,matched,completed,Valentin Royer,0,2026-06-30,no
KXATPMATCH-26JUN29RUBSAF,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Andrey Rublev,Roman Safiullin,16,108,live,KXATPMATCH-26JUN29RUBSAF-RUB,KXATPMATCH-26JUN29RUBSAF-SAF,0.6750,0.3250,0.6750,0.6750,0.0100,2026-06-29T07:55:00Z,candle,4544325.38,2513890.63,0.00,0.7506,live,0.1.0,2026-06-29,matched,completed,Roman Safiullin,0,2026-06-29,no
KXATPMATCH-26JUN29RUUHUR,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Casper Ruud,Hubert Hurkacz,12,76,live,KXATPMATCH-26JUN29RUUHUR-RUU,KXATPMATCH-26JUN29RUUHUR-HUR,0.3550,0.6450,0.3550,0.3515,0.0100,2026-06-29T07:55:00Z,candle,1568709.76,925015.25,0.00,0.4251,live,0.1.0,2026-06-29,matched,completed,Hubert Hurkacz,0,2026-06-29,no
KXATPMATCH-26JUN29SHACAR,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Denis Shapovalov,Pablo Carreno Busta,38,63,live,KXATPMATCH-26JUN29SHACAR-SHA,KXATPMATCH-26JUN29SHACAR-CAR,0.6950,0.3050,0.6950,0.6980,0.0100,2026-06-29T07:55:00Z,candle,743496.66,464070.76,0.00,0.4966,backtest,0.1.0,2026-07-07,matched,completed,Pablo Carreno Busta,0,2026-06-29,no
KXATPMATCH-26JUN29SHIFAR,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Jaime Faria,Sho Shimabukuro,90,94,live,KXATPMATCH-26JUN29SHIFAR-FAR,KXATPMATCH-26JUN29SHIFAR-SHI,0.4750,0.5250,0.4750,0.4776,0.0100,2026-06-30T07:55:00Z,candle,1377075.17,750388.61,0.00,0.3794,live,0.1.0,2026-06-29,matched,completed,Jaime Faria,1,2026-06-30,yes
KXATPMATCH-26JUN29SONETC,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Lorenzo Sonego,Tomas Martin Etcheverry,80,30,live,KXATPMATCH-26JUN29SONETC-SON,KXATPMATCH-26JUN29SONETC-ETC,0.5350,0.4750,0.5297,0.5297,0.0100,2026-06-30T07:55:00Z,candle,1526546.87,997450.03,0.00,0.6646,live,0.1.0,2026-06-29,matched,completed,Lorenzo Sonego,1,2026-06-30,yes
KXATPMATCH-26JUN29STRBAE,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Jan-Lennard Struff,Sebastian Baez,71,54,live,KXATPMATCH-26JUN29STRBAE-STR,KXATPMATCH-26JUN29STRBAE-BAE,0.7100,0.2950,0.7065,0.7065,0.0200,2026-06-29T07:55:00Z,candle,2368820.23,1207194.66,0.00,0.7142,live,0.1.0,2026-06-29,matched,completed,Jan-Lennard Struff,1,2026-06-29,yes
KXATPMATCH-26JUN29SVRTIE,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Dalibor Svrcina,Learner Tien,113,15,live,KXATPMATCH-26JUN29SVRTIE-SVR,KXATPMATCH-26JUN29SVRTIE-TIE,0.1150,0.8850,0.1150,0.1150,0.0100,2026-06-29T07:55:00Z,candle,1554296.44,631529.25,0.00,0.3641,live,0.1.0,2026-06-29,matched,completed,Learner Tien,0,2026-06-29,no
KXATPMATCH-26JUN29SWEDIM,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Dane Sweeny,Grigor Dimitrov,118,185,live,KXATPMATCH-26JUN29SWEDIM-SWE,KXATPMATCH-26JUN29SWEDIM-DIM,0.2250,0.7750,0.2250,0.2250,0.0100,2026-06-30T07:46:00Z,candle,1572555.03,941226.13,0.00,0.2780,live,0.1.0,2026-06-29,matched,completed,Grigor Dimitrov,0,2026-06-30,no
KXATPMATCH-26JUN29TIAATM,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Frances Tiafoe,Terence Atmane,17,48,live,KXATPMATCH-26JUN29TIAATM-TIA,KXATPMATCH-26JUN29TIAATM-ATM,0.8500,0.1450,0.8543,0.8550,0.0200,2026-07-01T07:55:00Z,candle,2225104.02,959358.50,0.00,0.7063,live,0.1.0,2026-06-29,matched,completed,Frances Tiafoe,1,2026-07-01,yes
KXATPMATCH-26JUN29TIRMAR,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Fabian Marozsan,Thiago Agustin Tirante,52,59,live,KXATPMATCH-26JUN29TIRMAR-MAR,KXATPMATCH-26JUN29TIRMAR-TIR,0.6750,0.3250,0.6750,0.6750,0.0100,2026-06-29T07:55:00Z,candle,616206.55,300224.13,0.00,0.4506,live,0.1.0,2026-06-29,matched,completed,Fabian Marozsan,1,2026-06-29,yes
KXATPMATCH-26JUN29TRUDAM,atp,2026,2026-06-29T13:00:00Z,2026-06-29,Wimbledon,R64,Grass,grand_slam,5,Marco Trungelliti,Martin Damm,96,102,live,KXATPMATCH-26JUN29TRUDAM-TRU,KXATPMATCH-26JUN29TRUDAM-DAM,0.2250,0.7750,0.2250,0.2250,0.0100,2026-06-29T07:55:00Z,candle,1324103.52,558023.72,0.00,0.3507,live,0.1.0,2026-06-29,matched,completed,Martin Damm,0,2026-06-29,no
